distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
1.688576371579063,3.2411114619526984,0.9854670350772768,0.0,0.0,0.0,0.0,0.0
2.961560542616802,4.635332765459725,0.5942402930562338,1.0,0.0,0.0,1.0,0.0
21.05751306582145,0.1821682004336615,2.058016977908508,1.0,0.0,1.0,1.0,0.0
6.3125101260657885,0.2232269633386427,7.250330893513161,1.0,0.0,0.0,1.0,1.0
15.743921055315692,0.7838156260804164,1.3905511802136457,1.0,0.0,0.0,0.0,0.0
8.306450215434953,5.830170605010116,1.9975728271038848,1.0,1.0,0.0,0.0,0.0
2.579448701616821,0.3735649458950145,5.6026015969914775,1.0,0.0,0.0,1.0,1.0
10.604295749632286,3.194487976157535,14.594991153258562,1.0,0.0,0.0,1.0,1.0
0.382195001039153,0.5475104753808967,2.531896171689281,0.0,1.0,0.0,1.0,0.0
14.90218113534629,4.120576222755643,0.3027036851064665,1.0,0.0,0.0,1.0,0.0
6.547270738358692,36.46013676560386,0.8367491180014021,1.0,1.0,0.0,0.0,0.0
102.13778349318312,2.131431372252505,2.566699010101195,1.0,0.0,0.0,1.0,1.0
2.988471713909646,0.0473616911443515,0.2177557182811771,1.0,0.0,0.0,0.0,0.0
5.517981603617871,17.236542366650127,0.6018988979549811,1.0,0.0,0.0,1.0,0.0
14.769905238948468,0.0327792718702884,0.388762505197497,1.0,0.0,0.0,1.0,0.0
30.00702182604747,0.1002005497700444,5.1220278146458895,1.0,1.0,0.0,0.0,0.0
13.500700681993234,6.97645972833894,2.703868398683922,1.0,0.0,0.0,1.0,0.0
6.954740147615668,0.063387779168861,0.2330059581820965,1.0,0.0,0.0,1.0,0.0
4.348518255006098,0.1636749605389019,6.967622555414866,1.0,0.0,0.0,0.0,0.0
3.37921277510149,0.0193732473929883,10.700431300981942,1.0,1.0,0.0,0.0,0.0
71.08343556484176,0.0865827556391707,2.053972924642531,1.0,0.0,0.0,0.0,0.0
6.626182635640248,0.077639037163053,1.507496343739899,1.0,1.0,0.0,1.0,0.0
39.15995820214261,2.070731885820444,0.3962296519514115,1.0,1.0,0.0,1.0,0.0
10.904172561383476,0.5401286750913702,3.891582126335364,1.0,1.0,0.0,1.0,0.0
9.640518661456422,0.1721091997992845,0.3036354694941337,1.0,1.0,1.0,0.0,0.0
35.18881862677753,0.1058947085888755,0.5754556440019315,1.0,0.0,0.0,1.0,0.0
21.708948788035283,0.0471553801520085,0.4315301602307764,1.0,0.0,0.0,1.0,0.0
0.4906283535384694,6.336570115519568,0.2479351494410995,0.0,0.0,0.0,1.0,0.0
53.13232816364391,0.3874637559052405,0.4854310566983374,1.0,0.0,0.0,0.0,0.0
30.923700688876853,5.485179558118941,0.2487901034658746,1.0,0.0,0.0,0.0,0.0
2.023895169680802,0.3033491820603368,2.2382019600437766,1.0,0.0,0.0,1.0,0.0
97.18217522505064,0.5155234700473919,2.43843310060943,1.0,0.0,0.0,1.0,0.0
1.2007740264692883,0.6241674620231812,2.7902658023811044,0.0,0.0,0.0,0.0,0.0
0.3963319438029928,1.6031572220898451,1.2411103541727255,0.0,1.0,0.0,0.0,0.0
3.294572864889021,1.7339497806517894,0.670499988810248,1.0,0.0,0.0,1.0,0.0
19.342714623173155,0.0956614124502291,1.94761131875074,1.0,0.0,0.0,1.0,0.0
49.142415792191386,13.429054761402206,2.141692356548492,1.0,0.0,0.0,1.0,0.0
7.977468214760381,0.0431701519815419,1.0472237737240333,1.0,1.0,0.0,0.0,0.0
1.4578063167058255,1.1517824674089958,1.8664141697440924,0.0,1.0,1.0,1.0,0.0
20.464143341405,2.1708160419466846,4.744776463603412,1.0,0.0,0.0,0.0,0.0
34.41331663080657,4.221536383561134,0.1674742167819617,1.0,0.0,0.0,0.0,0.0
1.7566895995108496,26.93833249574536,0.3921352028395948,0.0,1.0,0.0,1.0,0.0
4.282178314751178,1.3481261789672232,1.201864213990946,1.0,0.0,0.0,0.0,0.0
14.772126832465476,16.596623474157735,0.1975285430890982,1.0,1.0,0.0,0.0,0.0
10.826977794080216,47.31438030004696,0.2034945069928517,1.0,0.0,0.0,0.0,0.0
1.6643192219528469,0.0671007657654845,1.998164146986653,0.0,0.0,0.0,0.0,0.0
6.065861840324396,0.6698500249040212,0.0915334395078995,1.0,0.0,0.0,1.0,0.0
22.476345346300032,0.2709551260753339,0.2528809339500477,1.0,0.0,0.0,1.0,0.0
4.722270380284452,1.954522170165497,3.4419546776697216,1.0,0.0,0.0,1.0,0.0
5.8081767931775525,1.458587602640837,4.903829091469027,1.0,1.0,0.0,1.0,1.0
8.198707249531854,2.468994107885288,0.1263547045355311,1.0,0.0,0.0,1.0,0.0
9.740005005011046,0.5020812954341392,1.3986853442372875,1.0,0.0,0.0,0.0,0.0
2.0490725641277554,1.520374761934791,0.6810787261898573,1.0,0.0,0.0,1.0,0.0
2.4534036559260506,3.777973653998536,0.9219695004658092,1.0,0.0,0.0,1.0,0.0
16.167530800978106,0.2134914094004718,0.2504569291407151,1.0,0.0,0.0,1.0,0.0
14.791860479594352,1.1973214569146913,1.3976942819132476,1.0,0.0,0.0,0.0,0.0
77.05436277620035,8.69327290610384,1.3239050610866787,1.0,0.0,0.0,1.0,0.0
2.924806448576295,0.4357393407664913,0.9214316518515832,1.0,0.0,0.0,1.0,0.0
4.927819044209181,1.1930622573801035,1.0479915039869132,1.0,1.0,0.0,1.0,0.0
16.740276139194144,2.853163033632528,1.520093084226586,1.0,0.0,0.0,1.0,0.0
4.697106374993137,0.3822966129906686,1.0818213167933846,1.0,0.0,0.0,1.0,0.0
22.84532830309859,0.1150508603024858,0.7278928977337927,1.0,0.0,0.0,1.0,0.0
4.743355632031316,2.6778509537360016,0.4357945024722592,1.0,1.0,0.0,0.0,0.0
15.59617516120453,1.2211212365163688,0.4223830591632244,1.0,0.0,0.0,1.0,0.0
7.881437713236532,1.34069559190529,0.5461881856780281,1.0,0.0,0.0,1.0,0.0
6.372590686480296,4.988654301953327,1.3194056482030811,1.0,0.0,0.0,0.0,0.0
18.07918964747608,1.3386621079054517,2.60467538734251,1.0,0.0,0.0,0.0,0.0
44.28867662561587,0.6734732509639412,0.4495703516325848,1.0,0.0,0.0,1.0,0.0
9.824939767499664,3.9543428515904,11.28323644057012,1.0,1.0,0.0,1.0,1.0
87.48300260275266,0.0479180999454102,1.5366361799988668,1.0,0.0,0.0,0.0,0.0
22.805350886285144,0.0366749620876947,0.9640181167702062,1.0,1.0,0.0,1.0,0.0
2.7896416981691075,1.4062300938416152,0.173153347746826,1.0,0.0,0.0,1.0,0.0
9.023250466443868,0.6284147392801808,1.366853141469215,1.0,0.0,0.0,1.0,0.0
9.00763332793396,0.0880978932529588,21.03013585304757,1.0,1.0,0.0,1.0,1.0
33.21089711106163,0.0433293834946141,1.0334261640694435,1.0,0.0,0.0,1.0,0.0
6.149615945752166,5.525028613258511,0.2109899102142425,1.0,1.0,1.0,0.0,0.0
7.545770962436483,0.4296619556491889,0.7844261938401157,1.0,1.0,0.0,1.0,0.0
3.844800974640937,3.0461789688701053,0.4609224477982551,1.0,0.0,0.0,0.0,0.0
63.841567812187485,0.1832230783124683,0.2718861579491787,1.0,0.0,0.0,1.0,0.0
214.96826351058252,0.2847638361601013,7.396596468918884,1.0,0.0,0.0,1.0,1.0
15.74297752381351,6.203642760196984,2.890936737241703,1.0,0.0,0.0,1.0,0.0
7.215449658615232,237.11023511573543,0.040363027560914,1.0,0.0,0.0,0.0,0.0
3.633063856553733,2.264646260962776,1.221624535970229,1.0,0.0,0.0,1.0,0.0
4.213718799880203,0.1237374523708972,0.3230994064672459,1.0,0.0,0.0,0.0,0.0
71.04702476528084,0.1910802739409573,0.8869570009513151,1.0,1.0,0.0,1.0,0.0
5.446649140525305,16.6831050790551,0.9965243654955496,1.0,0.0,0.0,1.0,0.0
56.92767705250888,0.730884758737422,0.6308723347296016,1.0,0.0,0.0,1.0,0.0
4.257185789652449,0.3766019821367299,0.270784332156147,1.0,0.0,0.0,1.0,0.0
10.792554197779166,0.4997123717019484,0.4238717212136421,1.0,1.0,1.0,1.0,0.0
0.2793297082277516,27.32167684960785,0.0929976100159837,0.0,0.0,0.0,0.0,0.0
22.31111698369765,3.141309575388345,0.3475813341214046,1.0,1.0,0.0,1.0,0.0
19.239890426427515,1.0577065921013136,2.397836355825888,1.0,0.0,0.0,0.0,0.0
6.165888690534279,2.7082698421047526,0.3253957366823386,1.0,1.0,0.0,1.0,0.0
13.872102739873116,0.4404325970360793,2.264865053940188,1.0,0.0,1.0,0.0,0.0
34.76338288306834,0.4933864624712465,2.287777352357621,1.0,0.0,0.0,0.0,0.0
1.8355463162252983,1.1699643334302834,0.5679607426302089,0.0,0.0,1.0,0.0,0.0
2.662591827833335,0.3310134400280174,5.055893670825609,1.0,0.0,0.0,0.0,0.0
2.600792179673802,0.5501489801154353,8.046908174144919,1.0,0.0,0.0,1.0,1.0
16.6558458063881,0.1968920703846645,0.5635187196491993,1.0,0.0,0.0,1.0,0.0
5.2241367062260045,0.0072252770883243,0.4777051698161027,1.0,1.0,0.0,0.0,0.0
17.51872519538969,8.731709580252641,2.4044715107352714,1.0,0.0,0.0,1.0,0.0
8.774080209193542,13.511666643369772,0.5884286128757157,1.0,1.0,0.0,1.0,0.0
6.068939469524663,0.1615454440691243,3.693602881720717,1.0,0.0,0.0,0.0,0.0
0.7454659477039378,1.3836938122031952,0.7650817272215781,0.0,0.0,0.0,1.0,0.0
2.9633522606809626,0.6070969175805049,0.5992678566058648,1.0,0.0,0.0,0.0,0.0
6.876342511755376,0.8272604381426867,2.791924647641313,1.0,1.0,0.0,1.0,0.0
2.0167990523041888,0.4099560991522468,3.3811893386941363,1.0,0.0,0.0,0.0,0.0
10.1964554099739,0.2124468527595215,0.3672472689038218,1.0,1.0,0.0,1.0,0.0
3.968637672229533,0.0512962461169477,0.1829524644904519,1.0,0.0,0.0,1.0,0.0
12.306982804707822,2.9017893707838485,2.2039251414934373,1.0,0.0,0.0,0.0,0.0
11.333627711667171,15.135228375883765,0.852878177756951,1.0,1.0,0.0,1.0,0.0
2.88993770452088,0.9149980339071432,2.049683446835686,1.0,0.0,0.0,1.0,0.0
17.355251649637303,0.1361014229295447,4.247414911897529,1.0,1.0,0.0,0.0,0.0
43.76100469136557,0.0594053549042865,1.0752005240329232,1.0,0.0,0.0,0.0,0.0
18.530301907579684,0.3817325298582153,1.7940634813135057,1.0,1.0,0.0,1.0,0.0
124.1085178248012,0.3117536571126671,3.16236248129978,1.0,1.0,0.0,1.0,0.0
7.918398979686319,4.583504252290484,0.0533449155103164,1.0,0.0,0.0,1.0,0.0
12.73691973757538,0.1983042940168353,3.5264823000962524,1.0,0.0,0.0,0.0,0.0
27.248347329038584,2.908756016542908,1.9943507679572336,1.0,0.0,0.0,1.0,0.0
0.7868238253216808,0.3512664167372772,0.7908803465649004,0.0,0.0,0.0,0.0,0.0
31.12418736156886,3.6271268945922,0.3415552271150751,1.0,0.0,1.0,1.0,0.0
28.544416851029183,1.2324028087377994,11.408632646715311,1.0,1.0,0.0,1.0,1.0
157.33984869032014,0.2168075430363384,0.2112979855165415,1.0,0.0,0.0,1.0,1.0
17.366723364910523,1.0903214437352946,1.2977702913967686,1.0,0.0,0.0,1.0,0.0
8.703771893725323,1.9765091324476292,0.7106257323293728,1.0,1.0,0.0,1.0,0.0
52.0895325971529,0.514909123374799,1.5179064452243227,1.0,0.0,0.0,1.0,0.0
47.8354270490847,1.7176484211728047,0.1067070060095458,1.0,0.0,0.0,0.0,0.0
4.77477993545017,0.2216521881639654,27.903186258014067,1.0,0.0,0.0,1.0,1.0
4.698569991843386,0.0954080548369261,0.6953291756965533,1.0,1.0,0.0,1.0,0.0
41.55124155096112,0.1604461217895272,1.0585660236343224,1.0,1.0,0.0,0.0,0.0
3.2368869782960745,0.9338757822613052,11.031082141752623,1.0,0.0,0.0,1.0,1.0
5.604171812459248,4.530097470593004,0.1498392297589531,1.0,1.0,0.0,1.0,0.0
8.109412168521615,0.2648652651763594,1.5123557863653332,1.0,0.0,0.0,0.0,0.0
23.44286833530866,0.0893609288730141,4.414404721465612,1.0,1.0,0.0,1.0,1.0
8.723584263007051,0.8409456155014019,1.853337707148016,1.0,0.0,0.0,1.0,0.0
8.823720756378425,0.1864336732230531,0.5982212112134161,1.0,0.0,0.0,1.0,0.0
334.12908792931256,0.3319409343492263,1.0983379216277758,1.0,0.0,1.0,1.0,0.0
12.242612123344262,0.3326594513029604,0.9994416254229384,1.0,0.0,0.0,1.0,0.0
13.76549748141873,0.8860470689361698,1.3132127274216443,1.0,1.0,1.0,0.0,0.0
43.67242458435526,0.0863143184278692,2.432550588812857,1.0,1.0,1.0,0.0,0.0
3.96561602847174,2.7116186504290942,1.0998916986196945,1.0,0.0,0.0,1.0,0.0
2.8415962223818174,4.372466518629285,1.401405626557831,1.0,0.0,0.0,0.0,0.0
17.02830194801296,63.97801467701168,0.6359435286673104,1.0,1.0,1.0,1.0,0.0
14.335953919620891,0.1070467911247324,0.7343987986293831,1.0,0.0,0.0,1.0,0.0
3.51690675243022,34.65486169825,2.0634124744884565,1.0,1.0,0.0,1.0,0.0
14.774057471985264,5.500949401879524,1.8957297149172143,1.0,0.0,0.0,1.0,0.0
11.386025696953824,1.0931832149990708,2.3840765798683736,1.0,0.0,0.0,1.0,0.0
56.87767895855339,0.7381108726455461,3.710333915247948,1.0,0.0,0.0,1.0,0.0
29.980514750274665,0.2761696021392513,0.1670835600868866,1.0,0.0,1.0,0.0,0.0
100.43378096750108,0.1194477025877905,2.111459561696786,1.0,1.0,0.0,0.0,0.0
35.635387781499674,1.954176871534378,1.868902663377339,1.0,0.0,0.0,0.0,0.0
2.120612628686177,0.1179367742937168,0.8601787306379836,1.0,1.0,0.0,0.0,0.0
31.49778005828811,1.7458938378345643,0.3501192429931745,1.0,1.0,0.0,1.0,0.0
39.86241660042221,0.4193573534076568,0.2192954147331975,1.0,0.0,0.0,1.0,0.0
61.19630807211801,0.8784225728418844,0.3740134933564177,1.0,0.0,0.0,1.0,0.0
58.5216981643032,0.6747231268879464,0.3469507813199377,1.0,1.0,0.0,1.0,0.0
14.5718679461793,0.5249463600360473,0.2745041000824753,1.0,1.0,1.0,1.0,0.0
6.618597794646338,0.0394182672004483,2.164589116740188,1.0,0.0,0.0,1.0,0.0
75.72933312809916,1.2919261797762436,0.1993429134747001,1.0,1.0,0.0,0.0,0.0
34.52587795166641,0.4370915918926793,0.3668932128216197,1.0,0.0,0.0,1.0,0.0
